customer_id,customer_visit_score,customer_product_search_score,customer_ctr_score,customer_stay_score,customer_frequency_score,customer_product_variation_score,customer_order_score,customer_affinity_score,customer_active_segment,X1,customer_category,Customer_affinity_category,Customer_frequency_category,Customer Visit Category
csid_2242,22,4.403025891019823,-0.057592809205281335,0.16110335742338536,4,4,3.134469248770696,15,B,BA,0,1,1,5
csid_2243,28,7.863736556109918,0.10803848103683192,0.020781209781536785,4,3,3.133830401876748,15,B,BA,0,1,1,6
csid_2244,21,3.8554700075507617,0.06949396287131884,0.27457713752122576,1,4,5.779514850822986,42,B,AA,0,1,1,5
csid_2245,15,5.714251248039456,0.012064032010912959,0.09334135845881317,3,5,3.3483847791242933,23,C,A,0,1,1,3
csid_2246,21,7.472188304871553,0.010193794139425866,-0.07055302943698243,8,4,3.125628102248413,8,B,BA,0,1,1,5
csid_2247,15,6.499931267897214,0.08640075095342413,-0.019654631020516542,11,6,2.202422736155931,6,B,BA,0,1,1,3
csid_2248,11,6.164931058543853,0.02555560833456865,-0.010987472894175294,3,4,3.6146296246042056,34,C,AA,0,1,1,3
csid_2249,24,6.552629307095543,-0.011204201145924277,-0.12313022251616255,1,3,6.635949219599109,62,C,AA,0,2,1,5
csid_2250,17,3.616896246246629,0.216676643613832,0.19009615169787814,2,3,3.99373848060997,23,B,A,0,1,1,4
csid_2251,23,4.27638820820775,0.1404228084885811,0.05749449339227662,10,6,3.2187743539821865,10,C,BA,0,1,1,5
csid_2252,11,3.898236295340727,0.14442645270461624,0.1106492615135944,2,3,4.877460421174739,44,B,AA,0,1,1,3
csid_2253,14,1.4154141331781638,0.3439159396787546,0.8482769533861768,6,5,3.356819672620809,11,B,BA,1,1,1,3
csid_2254,17,5.241039437925961,0.0008170548361801056,-0.1205344250947316,18,6,1.8862141122745597,1,B,BA,0,1,1,4
csid_2255,8,3.0313705494196475,0.9191095230323614,2.598561797111015,71,8,1.7539048448707864,0,C,BA,1,1,1,2
csid_2256,10,3.1789276462566587,0.11268077046947125,0.0156341279667864,8,5,2.2575414823785684,8,B,BA,0,1,1,2
csid_2257,23,7.898870741060518,0.048134487805332464,-0.037397955538868884,5,4,2.245191337894473,8,C,F,0,1,1,5
csid_2258,29,7.7892364351662895,0.07006179320827229,-0.0009451739729016516,3,4,3.2467920087584616,10,B,A,0,1,1,6
csid_2259,12,4.6831529271285905,0.06437263070313025,-0.008920537741288153,42,8,1.7925445713335868,1,C,BA,0,1,1,3
csid_2260,28,3.2877094451590514,0.12480680505950807,0.14586737447901832,3,3,4.4913090311946275,34,C,AA,0,1,1,6
csid_2261,4,3.1755455806842883,1.1139180019681214,3.063865374563986,283,12,1.4352212362225731,0,D,F,1,1,3,1
csid_2262,27,6.018218538883092,0.023080251494602872,-0.03368716149590524,4,4,2.3511612690322985,10,B,A,0,1,1,6
csid_2263,19,8.43001459559343,0.5460328774736698,0.2403390431776552,91,14,1.987647124987916,0,C,F,1,1,1,4
csid_2264,26,3.5240614001776427,0.11847519560508794,0.3176942061089796,7,4,2.9523053326536735,12,C,A,0,1,1,6
csid_2265,14,,0.31681833406723314,0.4438851114169104,3,3,3.9252710472045376,27,C,A,0,1,1,3
csid_2266,28,4.06166503850651,-0.23079757668140874,0.037401235931996436,231,11,1.7650226554725807,0,C,F,0,1,3,6
csid_2267,26,6.2278841011729655,0.1794008077450233,0.16780239822457618,3,4,4.376488250456677,20,C,BA,0,1,1,6
csid_2268,21,7.718429748705705,0.10510088397029037,-0.03368439602410029,2,4,3.2696036842338287,52,C,AA,0,2,1,5
csid_2269,12,4.646980834487208,0.0017364678297058472,0.06541374217144902,7,4,2.8134801072692994,4,B,BA,0,1,1,3
csid_2270,24,4.674518915161963,0.0509745592297227,0.03857382976792671,4,4,3.153786557884769,20,B,A,0,1,1,5
csid_2271,14,5.380649916045011,0.013301409526540391,-0.01626554832678376,36,8,2.595347168532308,1,B,F,0,1,1,3
csid_2272,35,6.173007413263018,-0.0403508070085184,0.0739364407444376,3,3,3.753098278529569,14,A,BA,0,1,1,7
csid_2273,15,3.277488131919261,0.08615022759025763,0.2794390927834541,5,5,3.274059913827743,11,C,BA,0,1,1,3
csid_2274,11,7.607594721762258,0.1338782297977176,-0.035661413241066024,17,8,1.7668096736257413,0,C,BA,0,1,1,3
csid_2275,9,5.2211991905721815,0.17757188392658604,0.326779720897156,1,3,4.8720042116073445,20,C,BA,0,1,1,2
csid_2276,26,5.571057623090368,0.07421444691421834,0.14156202114792998,3,3,3.3176194827004237,13,B,BA,0,1,1,6
csid_2277,32,7.619893571736388,-0.0014812731805324936,-0.10797222760555493,5,5,2.5847767214278488,11,AA,A,0,1,1,7
csid_2278,14,3.0358629882326733,0.24819115968400124,0.30637789253473496,1,4,3.5101503695319822,22,C,BA,0,1,1,3
csid_2279,19,5.44953790012333,-0.042792605332654485,0.0680024040867046,2,5,3.4258939271778583,14,B,A,0,1,1,4
csid_2280,20,3.86184866964636,0.2131107210352295,0.3621773331216506,4,4,3.431483192674506,15,C,A,0,1,1,4
csid_2281,14,5.220478356734857,0.041312195373632565,0.219167645957817,2,4,2.8414657214201853,21,B,A,0,1,1,3
csid_2282,15,6.636972790436914,0.2514297480990178,0.2173969334771636,3,4,3.7364713944786514,15,B,A,0,1,1,3
csid_2283,29,4.588974390424019,0.06228943509462204,0.05789520788036592,2,3,3.6922310335059327,45,B,AA,0,1,1,6
csid_2284,13,6.78431308061036,-0.05096258105426135,-0.0048810750529424025,2,3,4.170318536479938,13,C,BA,0,1,1,3
csid_2285,24,1.4442081148356969,0.11902253676052425,0.22494679517136748,1,3,5.3151611447739295,27,C,BA,0,1,1,5
csid_2286,22,6.216148672408937,0.12591097785492653,-0.042108992334577725,3,3,2.9999052219419173,16,B,BA,0,1,1,5
csid_2287,25,6.879533624258807,0.021371257116854902,-0.0098138622042486,6,4,3.2620888837999966,15,C,A,0,1,1,5
csid_2288,24,5.358965192004762,0.0529240312623436,-0.0061796302963321075,6,5,3.3247750184218416,9,C,BA,0,1,1,5
csid_2289,23,3.1505278540132267,0.07028121283111442,0.10560908639021488,9,4,3.2862983695725,5,B,F,0,1,1,5
csid_2290,26,3.4093302345491576,0.18863138343422325,0.08115823910177082,2,3,4.711870530449052,34,B,AA,0,1,1,6
csid_2291,21,3.845129822404736,0.027482517089143267,0.018147688451110568,1,3,6.572335734757669,78,B,AA,0,2,1,5
csid_2292,32,7.515402142275041,-0.01401450695833042,-0.06261739252312397,3,3,2.9378045771029946,13,AA,A,0,1,1,7
csid_2293,24,1.9999416119990403,0.08216969698103986,0.17967182545258473,8,5,2.73513933976881,11,C,BA,0,1,1,5
csid_2294,30,5.327983220318533,0.02390210997639468,-0.13397615232039206,6,5,2.7608565977238677,10,AA,A,0,1,1,6
csid_2295,15,9.473983374305362,-0.006145557398323834,-0.04889267430318865,21,6,2.1720685525725094,1,C,F,0,1,1,3
csid_2296,14,8.65650620501959,-0.02518026167894847,-0.03715189465483799,7,4,3.4289343417037363,15,B,A,0,1,1,3
csid_2297,22,6.828521445296503,0.09784181857948918,-0.003007576172937772,1,3,4.649193434268937,81,B,AA,0,2,1,5
csid_2298,26,5.9429577466451615,0.08323463478041516,-0.08756734054046933,4,5,3.694161461125816,13,B,A,0,1,1,6
csid_2299,29,4.444491888327584,0.05162116077836031,0.10838177969467093,2,4,4.49297315287925,31,C,AA,0,1,1,6
csid_2300,17,3.0432781087361747,0.14647988056783154,0.4577780457416684,9,6,2.9670529118543287,4,B,F,0,1,1,4
csid_2301,10,5.485868930958227,0.11739425727097998,-0.002647303348693553,5,4,3.386670201914385,24,B,BA,0,1,1,2
csid_2302,10,6.591796337710619,0.1015962417034212,-0.0364487566907955,5,5,3.432524026034761,10,C,BA,0,1,1,2
csid_2303,10,4.09052530566067,0.05941673889583115,0.03245074104195995,4,4,2.64549390015646,8,C,BA,0,1,1,2
csid_2304,19,6.071159335786192,0.2317396056643322,0.2741848997128293,17,8,2.124331265733689,0,C,F,1,1,1,4
csid_2305,19,2.8790179505069546,0.38301109223757707,0.5650721164374668,5,5,3.1454863017637305,8,C,F,0,1,1,4
csid_2306,9,5.038945072221597,0.11968513184106032,0.18116973601733208,3,5,2.714164286512821,12,D,BA,1,1,1,2
csid_2307,22,3.4152570705481864,0.012208605758577157,0.10993344397328482,5,5,2.782880010350727,6,B,F,0,1,1,5
csid_2308,14,9.343986591011582,0.1739767441911151,0.042720924663949146,3,4,4.57970862821241,43,C,AA,1,1,1,3
csid_2309,29,,0.06386133083681553,-0.012226229623174285,2,4,3.5612587745833655,10,B,A,0,1,1,6
csid_2310,17,3.8672804771000053,0.08251245333228377,0.004250518204083924,5,3,3.008284396700157,24,C,A,0,1,1,4
csid_2311,22,2.7783363389783933,0.08300871374695913,0.3167246316248886,1,3,6.5883621322787045,77,B,AA,0,2,1,5
csid_2312,40,3.289184704065893,-0.09340754869907184,0.12991871093661653,40,8,1.872023928079828,0,AA,F,0,1,1,8
csid_2313,17,3.1335243277334346,0.0965250583202799,0.25082053400869403,4,4,3.9723318175029902,18,C,A,0,1,1,4
csid_2314,20,2.2580582607763513,0.09588581660578242,0.3902471529332869,2,4,4.160423860372823,33,C,AA,0,1,1,4
csid_2315,20,6.091894089633707,0.013434717772878841,-0.022860885002437614,4,4,3.1746439013647025,18,B,A,0,1,1,4
csid_2316,25,4.660237552658704,0.003951020128192022,-0.07778846150882485,2,4,3.5768463463924243,45,B,AA,0,1,1,5
csid_2317,20,8.645513395639853,-0.12597085061928998,0.07074142149001862,2,4,3.6973884890656006,19,B,A,0,1,1,4
csid_2318,14,5.781559595404666,-0.04163620222603441,-0.030915764664488976,2,4,4.2180353804865485,35,B,AA,0,1,1,3
csid_2319,17,4.184529218469835,0.1038316743819828,0.06513251958944337,3,4,3.807370033793928,18,B,A,0,1,1,4
csid_2320,17,5.15928718829344,-0.047104602857141055,-0.012091493682324787,6,4,2.168659105016358,3,B,BA,0,1,1,4
csid_2321,17,1.9007358375295589,0.2254703288630308,0.25690531397323096,2,4,3.4486181242610634,23,B,A,0,1,1,4
csid_2322,19,4.561725371807249,-0.017464821660259925,-0.039381066999453714,43,10,2.0731632841279417,0,C,F,0,1,1,4
csid_2323,19,4.0896009699178775,0.006951148169620557,0.022667374942633437,3,4,3.8379166233265547,16,C,A,0,1,1,4
csid_2324,26,9.624129833847928,0.12374922439227548,-0.09464188965811407,7,5,3.4913421399851323,6,B,F,0,1,1,6
csid_2325,16,4.930122832101016,0.05648765235349716,-0.0014386846549176266,1,3,,51,B,AA,0,2,1,4
csid_2326,11,1.5371455598043855,0.29311640467384176,0.8945398881185939,10,5,3.3773985785216105,10,C,A,0,1,1,3
csid_2327,15,3.6640236523955534,0.06745337262028593,0.2058289742203084,5,4,4.223908335980723,24,C,A,0,1,1,3
csid_2328,26,6.629811861553722,0.048238601879956336,0.05805312013073843,4,5,3.1053472290058077,11,B,BA,0,1,1,6
csid_2329,14,4.527276576930454,0.04126016853079695,0.011656865995001951,10,6,2.6313939291662853,2,C,F,0,1,1,3
csid_2330,27,3.388251662096371,0.08847820755547689,0.06973173740360658,4,5,2.8867467904474795,5,C,BA,0,1,1,6
csid_2331,14,4.641958940790836,0.16820101114444375,0.02693455960774821,4,3,3.5974102505098644,9,C,F,0,1,1,3
csid_2332,13,3.4209487303398656,0.27146088291169,1.013513014734014,5,4,3.079362212599669,8,B,F,0,1,1,3
csid_2333,23,6.742956392489607,0.03130326701054294,0.0378311504957253,6,5,2.6441708888501307,5,C,BA,0,1,1,5
csid_2334,20,7.155957478762431,0.020624084546384657,0.007746758935925314,4,4,3.617520852144089,19,B,BA,0,1,1,4
csid_2335,13,9.027220947050957,0.029858473094745763,-0.02458636253639975,3,4,4.14937384597277,25,C,A,0,1,1,3
csid_2336,13,5.086610742266688,0.26104050843315885,0.14225436846057704,3,4,3.0097885211787307,11,C,A,0,1,1,3
csid_2337,26,4.5307721421072715,-0.051875179519672514,0.061037754887487285,2,4,4.9471797696556346,19,B,A,0,1,1,6
csid_2338,22,5.089641434396026,-0.009533646483113405,-0.03426899903632767,15,6,2.179226973326147,2,C,F,0,1,1,5
csid_2339,14,6.389450073883308,0.07911986957365506,0.031255891872669465,9,5,3.182133787755524,3,B,BA,0,1,1,3
csid_2340,30,4.953162906752237,0.03790357776301178,-0.0531003491232413,7,5,2.524262825278018,7,A,BA,0,1,1,6
csid_2341,8,3.7059048996860033,0.2177084105396205,0.9096615148281338,4,4,3.349605304791687,16,C,A,0,1,1,2
csid_2342,29,5.67852836887694,0.061920821108460825,0.06421960636074182,5,5,3.8882038161671466,16,C,BA,0,1,1,6
csid_2343,20,2.921257274107933,0.19219371796123666,0.1450019504267884,1,4,3.9260691302194095,32,B,AA,0,1,1,4
csid_2344,4,2.539693825428274,1.6148140711674652,3.778416427200363,93,12,1.4156259916352134,0,D,BA,1,1,1,1
csid_2345,24,8.700635647633245,0.036579175645020334,-0.0554938762847655,12,5,3.452684536268828,5,C,F,0,1,1,5
csid_2346,11,6.082018553000456,0.025764648528279702,-0.05565883054950343,8,5,2.2916495066097933,14,B,A,0,1,1,3
csid_2347,23,6.281143327021365,-0.07921852325097686,-0.06337539862870947,2,3,3.795362848523277,27,C,BA,0,1,1,5
csid_2348,20,5.187259605469111,0.1401327212604544,0.08780176972272058,2,3,5.046303389621425,31,C,AA,0,1,1,4
csid_2349,14,3.3456519457031604,0.2770877696250533,0.30387915107227825,8,4,3.6660557389309756,11,B,A,0,1,1,3
csid_2350,5,1.5284291677043669,1.280285258357195,3.836432259151239,31,8,2.411906620006749,0,D,F,1,1,1,1
csid_2351,25,4.148707308051108,-0.008516154941138094,-0.0905490203850723,8,5,2.765208588557485,4,C,BA,0,1,1,5
csid_2352,19,4.150669017618022,-0.035914887556516964,-0.003394467309487445,12,5,2.302888161848068,3,C,F,0,1,1,4
csid_2353,29,4.040292378887412,0.13946661129562718,0.2540538656380679,1,3,5.496687592201936,31,C,AA,0,1,1,6
csid_2354,25,4.404616226425022,0.13968850710907493,0.1568862030536892,1,4,5.983182148560562,69,B,AA,0,2,1,5
csid_2355,12,6.8628983374399954,0.03910841252794855,-0.07861680936722701,5,4,2.7263054972316985,13,B,BA,0,1,1,3
csid_2356,17,5.34004418062783,0.1947952735442581,0.0886246314192926,0,3,5.763884899230133,62,C,AA,0,2,1,4
csid_2357,21,8.592612591198362,0.04365527826880265,-0.05090335301800252,3,4,3.423614852840829,17,C,A,0,1,1,5
csid_2358,21,6.2069555099031435,0.13248911920146986,0.01765544894654639,8,7,2.3553988949638685,6,B,BA,0,1,1,5
csid_2359,19,3.9563612130701,0.09570932214634224,-0.028620920207223212,2,3,4.477948812702423,36,C,AA,0,1,1,4
csid_2360,33,4.653742112446785,-0.08455025846594941,0.08788759318241672,4,3,3.2539525979876043,20,A,BA,0,1,1,7
csid_2361,25,2.0583091587218485,0.19284015823698694,0.17827198737636776,4,6,3.3349208522831404,9,B,BA,0,1,1,5
csid_2362,20,5.157268112681251,0.16200895013563324,0.0544923019900004,10,5,2.845418659045686,7,C,F,0,1,1,4
csid_2363,23,5.925901210233822,0.09483124413112408,-0.022724009592174167,22,5,2.226137356762321,4,C,BA,0,1,1,5
csid_2364,17,5.583122884171517,0.11339173734642193,0.050028943752632914,3,3,4.3420067336920045,25,B,BA,0,1,1,4
csid_2365,20,3.3949499729292105,-0.028707456699879563,0.07968655876763431,2,5,2.9286816999303977,23,B,BA,0,1,1,4
csid_2366,25,4.875838420978418,0.08041467955493466,0.1926053006126077,17,7,2.4135244524760857,2,B,F,0,1,1,5
csid_2367,11,4.188537514147599,0.03275873987778137,0.010750076694598631,2,4,3.686991766969479,42,B,AA,0,1,1,3
csid_2368,22,4.675445577923974,0.1427688561247946,0.12485119617771875,2,3,3.5930044377971577,10,B,A,0,1,1,5
csid_2369,26,4.98347044619124,0.07936048207099038,0.007754556868032062,5,3,3.1566805545328203,34,C,AA,0,1,1,6
csid_2370,21,8.85028318906153,0.05234239395044878,-0.040410870896567065,5,5,2.2464581282208322,5,B,BA,0,1,1,5
csid_2371,5,2.9778555937522,1.6218604823383969,4.366003541308949,89,13,1.4825444311076383,0,D,BA,1,1,1,1
csid_2372,22,3.908004247501607,0.07833520615530648,0.0888813042856064,2,3,4.991462902130753,31,B,AA,0,1,1,5
csid_2373,17,3.1857459625803024,0.05186892434647656,0.1013949897722017,1,4,4.333976950731048,25,C,BA,0,1,1,4
csid_2374,17,6.343736222819886,0.006149880297936709,-0.011703136038558486,66,8,2.1886957797369,0,B,BA,0,1,1,4
csid_2375,32,6.231524873127168,-0.05070200072170412,-0.12688343489730006,9,5,3.1878057056486946,4,A,BA,0,1,1,7
csid_2376,17,4.413912555315795,0.013134759739087393,0.028962581987118357,5,3,2.910858259687887,30,C,AA,0,1,1,4
csid_2377,25,4.185239252078719,0.03056359897413745,0.14524808112418888,2,4,3.810920648794823,34,B,AA,0,1,1,5
csid_2378,12,5.003022443162365,0.07357676596820048,-0.07493833073793042,4,4,4.1650007154356965,25,C,A,0,1,1,3
csid_2379,19,2.3114382516578047,0.20171368087800992,0.4180319215375415,6,4,3.380531038937849,6,B,F,0,1,1,4
csid_2380,27,3.0579829076746887,-0.030360854041282737,0.036508879146678525,6,4,2.91549066964422,5,B,BA,0,1,1,6
csid_2381,34,5.480326857682097,-0.04196618473721524,-0.005131767316751306,13,6,3.2339952086381123,3,AA,BA,0,1,1,7
csid_2382,29,5.57794310148387,-0.027089180611129464,-0.06666854617163373,12,6,2.559194432683236,11,B,BA,0,1,1,6
csid_2383,21,5.636322669608019,-0.08028566357546743,-0.0012835738200732028,34,8,2.184789965884811,0,C,BA,0,1,1,5
csid_2384,19,2.148474393032428,0.1313849615787513,0.16149704253582295,7,6,2.4640562601336096,4,C,BA,0,1,1,4
csid_2385,9,5.470709080584877,0.11474262693090034,0.03839831869086617,7,4,2.798331886465278,6,D,BA,0,1,1,2
csid_2386,19,3.3498321151342143,0.2098050137568774,0.5050612591976485,4,4,2.730082369008401,17,C,A,0,1,1,4
csid_2387,23,5.665453094773647,-0.06738835546729467,-0.002640325582893257,8,5,2.489778933667962,4,C,F,0,1,1,5
csid_2388,11,3.7063197147209954,0.8614701390896935,2.489160006586568,9,5,3.1958249149794002,3,C,BA,1,1,1,3
csid_2389,19,7.78086162831438,0.0025854287966754013,-0.018720484026316517,4,3,3.582038605842567,30,B,AA,0,1,1,4
csid_2390,2,2.710000326636792,1.8859327837049773,7.233875886860781,149,13,1.294290288708561,0,D,F,1,1,2,1
csid_2391,6,1.9266428767504165,1.2904394921393685,4.7133240862280745,29,10,2.0708931152578733,0,D,F,1,1,1,2
csid_2392,11,3.922656436683061,0.6755669748406107,1.3018953725756641,9,6,2.4909459364508533,11,B,A,1,1,1,3
csid_2393,8,5.159378931529405,0.2456648298503893,0.6643584413895909,4,4,2.9356266751690483,17,C,BA,0,1,1,2
csid_2394,15,4.923471060373644,0.07621896894731701,0.06338166137973784,4,4,2.903969064839133,11,C,A,0,1,1,3
csid_2395,19,6.712131521134408,0.12014308580326136,-0.09069761680924447,7,4,2.6262404552654224,9,B,BA,0,1,1,4
csid_2396,19,5.7476169816180125,-0.04388897011712902,0.02834941249794718,1,3,3.962630381033831,41,B,AA,0,1,1,4
csid_2397,23,4.1287234531133095,-0.03738962768724452,-0.027147955625960483,3,6,2.8131005515474734,11,B,BA,0,1,1,5
csid_2398,22,4.741680307327286,0.09261494867937428,0.14424237056047232,4,5,3.4312291934056036,13,C,A,0,1,1,5
csid_2399,14,8.383028730794788,0.1315403098447154,0.021143577852134908,7,5,3.916233791915564,8,B,F,0,1,1,3
csid_2400,20,6.1744164225545015,0.028531366440534764,-0.01596887707594926,3,4,2.503298107050681,20,C,A,0,1,1,4
csid_2401,26,9.170078311821213,0.02782625574764984,-0.08697072306235051,3,4,3.324837246900129,21,B,A,0,1,1,6
csid_2402,29,4.232760709063331,0.09488305646745453,0.16717813848101604,5,4,2.7869387689394154,18,B,A,0,1,1,6
csid_2403,26,6.072849238730744,0.0324301162490269,0.07788286227212797,2,3,3.842663252177052,25,B,BA,0,1,1,6
csid_2404,8,3.730825498106301,0.4913575540802976,0.5063847507946535,313,14,1.254061532162159,0,D,BA,1,1,4,2
csid_2405,7,-0.16193998183198755,1.8083807947274733,8.416242824580998,96,9,2.144568257340848,0,D,BA,1,1,1,2
csid_2406,2,3.1154909544758462,1.644503898491942,7.559851994947584,122,8,1.7765655213364857,0,C,BA,1,1,2,1
csid_2407,25,6.455965562307213,0.08005359838549835,0.0324517882638584,5,3,4.044541778220743,12,C,BA,0,1,1,5
csid_2408,21,3.7901873211569495,0.08188434369721488,0.04016960897852385,29,8,1.8340454130602648,1,C,F,0,1,1,5
csid_2409,20,4.943671637855423,0.03892974513891646,-0.07522329471068323,7,4,3.451510237826706,17,B,A,0,1,1,4
csid_2410,29,5.681603743528112,-0.0004361486129339535,-0.01573494741789025,34,8,2.245182039456897,0,B,BA,0,1,1,6
csid_2411,19,5.965119654682161,0.01852195881080849,0.06665014626241568,18,7,2.5739240367743457,2,B,BA,0,1,1,4
csid_2412,11,6.487068832601935,0.18293131874465893,0.21727522044306252,3,3,2.8030569720552463,19,B,A,0,1,1,3
csid_2413,15,5.953783852273028,-0.14040737489688007,0.1190403333569149,6,4,3.8398471762411313,17,C,A,0,1,1,3
csid_2414,13,6.855640595792017,0.09401601954410736,0.034609788089033595,2,4,5.694992912483313,48,B,AA,0,1,1,3
csid_2415,4,3.721829195278033,0.9964943099100998,2.1183979432112827,290,8,1.713719977426498,0,D,F,1,1,3,1
csid_2416,8,3.7680659854556975,0.6218481955272719,0.8874741417071346,34,8,,1,C,BA,1,1,1,2
csid_2417,19,6.450484616692724,-0.01660500217260709,-0.03031018141327262,1,4,4.72146914770883,84,C,AA,0,2,1,4
csid_2418,29,6.377572709282164,-0.03621507274974477,-0.004443532288985647,2,3,4.214283980599988,29,B,BA,0,1,1,6
csid_2419,25,5.2517071725336715,0.10952087251859796,0.08820423767926328,7,5,3.3321511405408613,7,C,BA,0,1,1,5
csid_2420,14,5.517016446417621,0.1522913737000428,0.04100807976670357,4,4,3.865986898599463,23,B,BA,0,1,1,3
csid_2421,12,5.8552299063169055,0.02594468014213816,-0.03576455035777619,5,4,3.2349418077829335,12,B,BA,0,1,1,3
csid_2422,17,3.435999995033689,0.20035707971785746,0.13603085003644755,1,4,4.32137082583378,54,B,AA,0,2,1,4
csid_2423,33,7.707751455968473,-0.0838640432401961,-0.01790687571444818,32,7,2.3734800899320048,0,AA,BA,0,1,1,7
csid_2424,32,6.350234342703514,-0.10328778779765764,-0.12359884985892915,14,6,2.7003672353730566,4,A,F,0,1,1,7
csid_2425,10,2.7460040605525844,1.2244149791393864,4.583597449937846,197,14,1.6530676756830538,0,C,BA,1,1,2,2
csid_2426,29,5.9049552106157135,0.03734196250777773,-0.10515174579434194,4,5,3.8522059634008765,19,B,BA,1,1,1,6
csid_2427,20,2.568828527893052,0.31755748542223394,0.9503554683583676,5,6,2.2792444571833617,5,C,F,0,1,1,4
csid_2428,11,5.537130369370677,0.006743673182915121,-0.0017187126113850837,4,5,2.980980597263004,16,C,A,0,1,1,3
csid_2429,15,3.7695469050725285,-0.053465822282750985,0.0045255748293367435,2,4,4.215107947020642,16,B,A,0,1,1,3
csid_2430,9,2.8669789540321657,0.22630326452244365,0.25731626978396377,9,5,2.740944213100652,5,C,F,0,1,1,2
csid_2431,9,3.1954436595311817,0.09576719764777787,0.13170928990350828,4,4,3.9913628730737316,31,C,AA,0,1,1,2
csid_2432,16,6.944212883561749,0.14765619021689158,0.2264078717765904,2,4,4.566864892791987,32,C,AA,0,1,1,4
csid_2433,13,7.630016982251201,-0.006096779240233126,-0.07415626727904623,4,4,3.9230509723454574,25,B,A,0,1,1,3
csid_2434,12,6.890085599853728,-0.013760564960241634,-0.14614052564705285,1,3,7.0271917985274515,132,B,E,0,3,1,3
csid_2435,17,1.7385318075499856,0.35436077905211844,0.4863558809051796,6,7,2.233562621547508,4,B,F,0,1,1,4
csid_2436,11,4.696801183367693,0.06711179901818247,0.03522623597070485,3,3,3.45368422289927,20,C,A,0,1,1,3
csid_2437,15,8.540592668625276,-0.010433191129925802,-0.0534080326388259,11,6,3.0234546010707533,9,B,BA,0,1,1,3
csid_2438,26,3.3386581330935847,0.05259380726086898,0.0016075688694917765,7,6,2.0110748092535795,4,C,F,0,1,1,6
csid_2439,25,6.6908167029271866,0.12958540564979634,0.005238090487821865,5,3,3.545285387851648,7,C,BA,0,1,1,5
csid_2440,26,4.296754929847984,0.03493888511073996,0.01969722400584244,3,4,4.163532282243724,25,C,A,0,1,1,6
csid_2441,27,4.93763475276968,0.062328641101856375,-0.061671448964711134,12,5,2.3426941587408523,2,B,F,0,1,1,6
csid_2442,19,4.21795126167925,0.0894438417438544,0.09711569527332944,2,4,3.9982095702288123,11,B,BA,0,1,1,4
csid_2443,11,5.012715832011754,-0.022262125207185908,0.024525186887446083,2,4,3.9543983348834417,31,B,AA,0,1,1,3
csid_2444,19,5.800739967179744,0.03936920751524605,-0.13498015236577615,22,5,2.0279222160369503,3,B,F,0,1,1,4
csid_2445,17,4.67630111337592,0.19056979164572088,0.18219786578445601,2,4,3.529243990023635,10,B,BA,0,1,1,4
csid_2446,28,6.368609569800031,0.1586149240304915,0.026364403059376238,4,5,2.3565834810151816,5,B,F,0,1,1,6
csid_2447,26,6.241915377944213,0.1024104958159184,0.06570867515110604,7,4,3.2965977094981267,6,B,BA,0,1,1,6
csid_2448,27,5.769032976523799,0.060162635867652775,-0.002919585369801194,7,5,2.9137348854887617,12,B,A,0,1,1,6
csid_2449,25,7.607209551077997,0.03203627170248267,-0.08033862920337691,32,6,1.7906204407130883,1,B,F,0,1,1,5
csid_2450,22,6.145901826276265,-0.07439809747963552,-0.01601572737011757,2,4,2.8147482397149064,16,C,BA,0,1,1,5
csid_2451,15,7.196973068187763,0.15397270830863655,-0.010390585073445587,13,5,2.555000676551028,4,C,F,0,1,1,3
csid_2452,19,4.475394975371112,0.05575072238363308,-0.07622523300892088,4,5,2.7093484850866543,4,C,BA,0,1,1,4
csid_2453,20,6.862233768299937,-0.04354557452307165,-0.04272694180896868,5,5,2.9149709657906904,8,B,BA,0,1,1,4
csid_2454,4,2.482655690267662,1.599252573812924,3.4144857214400264,196,8,1.541224437112468,0,C,F,1,1,2,1
csid_2455,11,2.0541247108210907,1.0727481211873384,,180,12,1.9258810246819893,0,B,BA,1,1,2,3
csid_2456,14,2.4748525722867587,0.12167002613598545,0.30564185201133204,5,5,4.080832407755769,21,B,A,0,1,1,3
csid_2457,14,7.967259402319689,-0.06141737963891316,-0.005153342025788511,0,3,8.937619861371386,142,C,E,0,3,1,3
csid_2458,18,6.9269712566576445,0.121044659280528,0.1998686409286709,1,3,4.62249970845704,28,C,BA,0,1,1,4
csid_2459,27,5.418033895203546,0.2118618120038848,0.09415626562214836,4,4,2.545898690918577,5,B,F,0,1,1,6
csid_2460,17,4.986217055489452,0.05685841514700466,0.03859812124556869,5,4,2.7739403990743967,11,C,BA,0,1,1,4
csid_2461,20,4.929678030421453,-0.026992431599638652,-0.047124029045324686,5,4,3.7312875044857954,22,B,A,0,1,1,4
csid_2462,17,4.081166638348845,0.1151875485205963,0.06379453946871376,3,4,3.969718178158182,13,C,A,0,1,1,4
csid_2463,17,7.044766671210157,0.027173552346119942,0.0383107217893264,3,5,3.6030845202258033,28,C,A,0,1,1,4
csid_2464,12,4.868989172385829,0.12278747088500375,0.2033965494234959,3,5,2.6553736636000878,16,B,A,0,1,1,3
csid_2465,32,3.4341217174843357,0.08915080195382055,0.3165943065988825,3,3,3.2161742471401285,18,AA,A,0,1,1,7
